timestamp,x (in G's),y (in G's),z (in G's)
1426433327.272108,0.110840,-0.135544,-0.907150
1426433327.281946,0.092834,-0.104858,-0.900909
1426433327.291761,0.092163,-0.113434,-0.930969
1426433327.301594,0.105469,-0.125565,-0.955765
1426433327.311415,0.092407,-0.112137,-0.971375
1426433327.321244,0.089142,-0.093918,-0.962311
1426433327.331069,0.089111,-0.066666,-0.943710
1426433327.340890,0.085281,-0.041092,-0.899551
1426433327.350722,0.068756,-0.033356,-0.841812
1426433327.360538,0.053329,-0.029953,-0.782318
1426433327.370344,0.037003,-0.035614,-0.720505
1426433327.380183,0.021713,-0.030945,-0.666306
1426433327.389997,0.035141,-0.019669,-0.621964
1426433327.399834,0.076828,0.005096,-0.592041
1426433327.409651,0.092026,-0.002060,-0.587479
1426433327.419492,0.079941,-0.039688,-0.603348
1426433327.429305,0.054230,-0.090439,-0.655212
1426433327.439133,0.055847,-0.108963,-0.718048
1426433327.448957,0.072113,-0.095306,-0.759430
1426433327.458782,0.079620,-0.080032,-0.781204
1426433327.468608,0.070496,-0.075058,-0.793976
1426433327.478431,0.054916,-0.085388,-0.804871
1426433327.488242,0.036087,-0.113159,-0.807602
1426433327.498079,0.015472,-0.138550,-0.812927
1426433327.507891,-0.005234,-0.153000,-0.826797
1426433327.517726,-0.026794,-0.154617,-0.846115
1426433327.527540,-0.034744,-0.151901,-0.879578
1426433327.537374,-0.023087,-0.155457,-0.919144
1426433327.547194,0.003159,-0.171951,-0.956177
1426433327.557023,0.033005,-0.195923,-1.018753
1426433327.566845,0.062088,-0.218338,-1.091049
1426433327.576669,0.076035,-0.219635,-1.160065
1426433327.586500,0.074341,-0.204895,-1.245178
1426433327.596323,0.069550,-0.176895,-1.334641
1426433327.606148,0.072510,-0.142212,-1.434967
1426433327.615949,0.071655,-0.113983,-1.520477
1426433327.625777,0.069916,-0.094589,-1.568344
1426433327.635619,0.076096,-0.077469,-1.573090
1426433327.645436,0.088638,-0.070221,-1.555588
1426433327.655257,0.102386,-0.077164,-1.525986
1426433327.665071,0.122238,-0.083740,-1.488815
