timestamp,x (in G's),y (in G's),z (in G's)
1426437913.678459,-0.098923,-0.634140,-1.138977
1426437913.688288,-0.124146,-0.640381,-1.041595
1426437913.698115,-0.141006,-0.633072,-0.957794
1426437913.707943,-0.132721,-0.612457,-0.896164
1426437913.717771,-0.106400,-0.572601,-0.863754
1426437913.727598,-0.076172,-0.524994,-0.830948
1426437913.737426,-0.038086,-0.497192,-0.814194
1426437913.747255,0.007568,-0.470856,-0.824295
1426437913.757083,0.035690,-0.422485,-0.854752
1426437913.766911,0.026627,-0.375763,-0.833923
1426437913.776739,-0.010132,-0.353241,-0.741180
1426437913.786569,-0.024658,-0.376770,-0.597244
1426437913.796398,-0.015427,-0.415558,-0.447998
1426437913.806228,0.022202,-0.441833,-0.345871
1426437913.816057,0.082703,-0.474777,-0.312698
1426437913.825885,0.182968,-0.546661,-0.393066
1426437913.835713,0.279861,-0.600372,-0.651871
1426437913.845549,0.315674,-0.597794,-0.940536
1426437913.855368,0.287918,-0.482971,-1.207184
1426437913.865197,0.335632,-0.346313,-1.313965
1426437913.875025,0.282532,-0.256607,-1.332474
1426437913.884851,0.227737,-0.284348,-1.291702
1426437913.894681,0.184906,-0.378479,-1.264847
1426437913.904510,0.164902,-0.456512,-1.275589
1426437913.914335,0.160934,-0.465271,-1.276581
1426437913.924157,0.128418,-0.427948,-1.240829
1426437913.933991,0.071014,-0.384247,-1.187164
1426437913.943810,-0.015533,-0.334656,-1.107635
1426437913.953644,-0.089539,-0.292114,-1.023010
1426437913.963463,-0.141174,-0.249802,-0.931519
1426437913.973307,-0.174393,-0.210587,-0.819229
1426437913.983137,-0.188461,-0.194351,-0.668854
1426437913.992953,-0.196243,-0.230179,-0.503891
1426437914.002779,-0.195343,-0.289978,-0.349884
1426437914.012609,-0.130936,-0.339844,-0.240677
1426437914.022423,-0.044907,-0.391617,-0.222061
1426437914.032267,0.030182,-0.421585,-0.258224
1426437914.042102,0.055557,-0.440613,-0.338348
1426437914.051920,0.017426,-0.508148,-0.409531
1426437914.061761,-0.027863,-0.575470,-0.496048
1426437914.071576,-0.095108,-0.636673,-0.563690
1426437914.081407,-0.092407,-0.683655,-0.657242
1426437914.091235,-0.063309,-0.625107,-0.878967
1426437914.101066,-0.034698,-0.492279,-1.178268
1426437914.110889,-0.005905,-0.388458,-1.502228
1426437914.120704,0.054520,-0.412552,-1.569885
1426437914.130542,0.014908,-0.429276,-1.541733
1426437914.140361,0.011444,-0.418274,-1.538330
1426437914.150188,-0.032959,-0.400421,-1.516144
1426437914.160013,-0.068573,-0.438324,-1.467514
1426437914.169851,-0.099197,-0.405212,-1.449829
1426437914.179679,-0.105194,-0.384293,-1.404602
1426437914.189506,-0.092590,-0.357971,-1.295822
1426437914.199343,-0.069885,-0.355606,-1.179459
1426437914.209163,-0.038116,-0.372620,-1.069229
1426437914.218990,-0.010147,-0.412735,-1.001999
1426437914.228821,0.026474,-0.448807,-0.965866
1426437914.238649,0.068329,-0.451324,-0.897858
1426437914.248477,0.116516,-0.463287,-0.797119
1426437914.258303,0.180618,-0.470490,-0.734421
1426437914.268132,0.225281,-0.457031,-0.711823
1426437914.277960,0.233749,-0.435349,-0.733521
1426437914.287790,0.198563,-0.434067,-0.742661
1426437914.297617,0.140228,-0.444794,-0.713623
1426437914.307445,0.121399,-0.476013,-0.666534
1426437914.317272,0.119522,-0.540680,-0.665131
1426437914.327100,0.117554,-0.588303,-0.687988
1426437914.336928,0.113556,-0.592590,-0.748871
1426437914.346755,0.103790,-0.547043,-0.904495
1426437914.356584,0.093414,-0.459976,-1.090225
1426437914.366412,0.059311,-0.374374,-1.269699
1426437914.376248,0.021652,-0.315063,-1.414597
1426437914.386068,-0.003525,-0.267929,-1.426941
1426437914.395899,-0.008530,-0.270294,-1.357971
1426437914.405727,0.024780,-0.312286,-1.270630
1426437914.415554,0.064896,-0.363373,-1.169464
1426437914.425377,0.095337,-0.423416,-1.051895
1426437914.435210,0.104996,-0.459732,-0.964203
1426437914.445031,0.092545,-0.456772,-0.901031
1426437914.454869,0.090454,-0.423904,-0.865097
1426437914.464709,0.093369,-0.392502,-0.840927
1426437914.474511,0.102951,-0.382263,-0.817551
1426437914.484337,0.106277,-0.379150,-0.794434
1426437914.494194,0.101776,-0.374954,-0.762253
1426437914.504021,0.100067,-0.368057,-0.734985
1426437914.513841,0.086639,-0.364563,-0.713440
1426437914.523676,0.053467,-0.361923,-0.702576
1426437914.533495,0.026749,-0.343430,-0.721390
1426437914.543329,-0.000656,-0.332672,-0.771057
1426437914.553158,0.003067,-0.359680,-0.858704
1426437914.562977,0.037308,-0.378906,-0.908234
1426437914.572817,0.061020,-0.396515,-0.867264
1426437914.582626,0.063782,-0.442673,-0.774994
1426437914.592460,0.061523,-0.513596,-0.701416
1426437914.602288,0.044342,-0.579010,-0.653397
1426437914.612113,0.018829,-0.631180,-0.643890
1426437914.621941,0.016006,-0.653336,-0.701569
1426437914.631788,0.018692,-0.635559,-0.818756
1426437914.641593,0.054611,-0.595871,-0.945007
1426437914.651427,0.088394,-0.543777,-1.051163
1426437914.661258,0.090698,-0.529221,-1.108826
1426437914.671082,0.072128,-0.582458,-1.020523
1426437914.680904,-0.002945,-0.618637,-0.867981
1426437914.690734,-0.059143,-0.592346,-0.824280
1426437914.700572,-0.010254,-0.544830,-0.954956
1426437914.710391,0.065674,-0.542999,-1.220352
1426437914.720229,0.083511,-0.550278,-1.412491
1426437914.730048,0.076370,-0.518234,-1.464508
1426437914.739873,0.096054,-0.500107,-1.450439
1426437914.749701,0.129990,-0.539963,-1.423157
1426437914.759533,0.122314,-0.577103,-1.353561
1426437914.769361,0.098495,-0.596359,-1.249329
1426437914.779188,0.074371,-0.595901,-1.128143
1426437914.789016,0.048630,-0.587265,-1.036545
